tv_series,tv_seriesLabel,start_year,end_year,awardLabel,subjectLabel
http://www.wikidata.org/entity/Q1122661,Проект Подиум,2004,2020,Primetime Emmy Award for Outstanding Host for a Reality or Reality-Competition Program,
http://www.wikidata.org/entity/Q1135981,Cosby,1996,2000,NAACP Image Award лучшей актисе второго плана в комедийном сериале,
http://www.wikidata.org/entity/Q1135981,Cosby,1996,2000,NAACP Image Award лучшему актёру второго плана в комедийном сериале,
http://www.wikidata.org/entity/Q1141890,Фелисити,1998,2002,NAACP Image Award лучшей актрисе в драматическом сериале,
http://www.wikidata.org/entity/Q1141890,Фелисити,1998,2002,Teen Choice Award for Choice Drama Series,
http://www.wikidata.org/entity/Q1141890,Фелисити,1998,2002,Teen Choice Award for Choice TV Actress Drama,
http://www.wikidata.org/entity/Q1141890,Фелисити,1998,2002,Teen Choice Award за лучшую мужскую роль в фильме-драме,
http://www.wikidata.org/entity/Q1122661,Проект Подиум,2004,2020,Directors Guild of America Award for Outstanding Directing – Reality Programs,
http://www.wikidata.org/entity/Q1111300,8 простых правил для друга моей дочери-подростка,2002,2005,Премия Гильдии режиссёров Америки за лучшую режиссуру — Комедийный телесериал,
http://www.wikidata.org/entity/Q1122661,Проект Подиум,2004,2020,Primetime Emmy Award for Outstanding Reality-Competition Program,
http://www.wikidata.org/entity/Q1111300,8 простых правил для друга моей дочери-подростка,2002,2005,Primetime Emmy Award for Outstanding Cinematography for a Multi-Camera Series,
http://www.wikidata.org/entity/Q1109026,Другой мир,1987,1993,NAACP Image Award за лучший драматический сериал,
http://www.wikidata.org/entity/Q1109026,Другой мир,1987,1993,NAACP Image Award за лучший комедийный сериал,
http://www.wikidata.org/entity/Q1109026,Другой мир,1987,1993,NAACP Image Award лучшей актрисе в комедийном сериале,
http://www.wikidata.org/entity/Q1125172,Out There,2003,2004,AACTA Award for Best Children’s Television Series,
http://www.wikidata.org/entity/Q1125172,Out There,2003,2004,AACTA Award for Best Young Actor,
http://www.wikidata.org/entity/Q1125172,Out There,2003,2004,Премия AACTA за лучшую режиссуру на телевидении,
http://www.wikidata.org/entity/Q1080213,Degrassi Junior High,1987,1989,Gemini Award for Best Dramatic Series,
http://www.wikidata.org/entity/Q1080213,Degrassi Junior High,1987,1989,Gemini Award for Best Performance by an Actor in a Continuing Leading Dramatic Role,
http://www.wikidata.org/entity/Q1080213,Degrassi Junior High,1987,1989,Gemini Award for Best Performance by an Actress in a Continuing Leading Dramatic Role,
http://www.wikidata.org/entity/Q1109026,Другой мир,1987,1993,NAACP Image Award лучшему актёру в комедийном сериале,
http://www.wikidata.org/entity/Q1132439,Практика,1997,2004,Премия «Золотой глобус» за лучший телевизионный сериал — драма,
http://www.wikidata.org/entity/Q1132439,Практика,1997,2004,Премия «Эмми» за лучшую женскую роль второго плана в драматическом телесериале,
http://www.wikidata.org/entity/Q1132439,Практика,1997,2004,Премия «Эмми» за лучшую мужскую роль второго плана в драматическом телесериале,
http://www.wikidata.org/entity/Q1132439,Практика,1997,2004,премия Ассоциации телевизионных критиков за личные достижения в драме,
http://www.wikidata.org/entity/Q1125172,Out There,2003,2004,Logie Award for Most Outstanding Children's Program,
http://www.wikidata.org/entity/Q1080213,Degrassi Junior High,1987,1989,TCA Award for Outstanding Achievement in Youth Programming,
http://www.wikidata.org/entity/Q1132439,Практика,1997,2004,NAACP Image Award лучшему актёру драматического сериала,
http://www.wikidata.org/entity/Q1109026,Другой мир,1987,1993,Премия «Эмми» в категории «Лучшая приглашённая актриса в комедийном телесериале»,
http://www.wikidata.org/entity/Q1132439,Практика,1997,2004,NAACP Image Award за лучший драматический сериал,
http://www.wikidata.org/entity/Q1111300,8 простых правил для друга моей дочери-подростка,2002,2005,Премия «Эмми» за лучшую мужскую роль в комедийном телесериале,
http://www.wikidata.org/entity/Q1141890,Фелисити,1998,2002,Прайм-таймовая премия «Эмми» за лучшую музыкальную композицию для телесериала,
http://www.wikidata.org/entity/Q1141890,Фелисити,1998,2002,TCA Award for Outstanding New Program,
http://www.wikidata.org/entity/Q1132439,Практика,1997,2004,премия «Спутник» за лучшую женскую роль в телевизионном сериале — драма,
http://www.wikidata.org/entity/Q1132439,Практика,1997,2004,Премия Гильдии киноактёров США за лучший актёрский состав в драматическом сериале,
http://www.wikidata.org/entity/Q1132439,Практика,1997,2004,Премия «Эмми» в категории «Лучший приглашённый актёр в драматическом телесериале»,
http://www.wikidata.org/entity/Q1132439,Практика,1997,2004,Премия «Спутник» за лучший телевизионный сериал — драма,
http://www.wikidata.org/entity/Q1132439,Практика,1997,2004,Премия «Эмми» в категории «Лучшая приглашённая актриса в драматическом телесериале»,
http://www.wikidata.org/entity/Q1132439,Практика,1997,2004,Прайм-тайм премия «Эмми» за лучший сценарий драматического телесериала,
http://www.wikidata.org/entity/Q1132439,Практика,1997,2004,премия «Спутник» за лучшую мужскую роль в драматическом телесериале,
http://www.wikidata.org/entity/Q1081942,Возвращение в Эдем,1983,1986,Logie Award for Most Popular New Talent,
http://www.wikidata.org/entity/Q1109026,Другой мир,1987,1993,"NAACP Image Award for Outstanding Television Movie, Mini-Series or Dramatic Special",
http://www.wikidata.org/entity/Q1071958,Надежда Чикаго,1994,2000,Премия «Золотой глобус» за лучший телевизионный сериал — драма,
http://www.wikidata.org/entity/Q1071958,Надежда Чикаго,1994,2000,Премия «Золотой глобус» за лучшую женскую роль в телевизионном сериале — драма,
http://www.wikidata.org/entity/Q1071958,Надежда Чикаго,1994,2000,Премия «Эмми» за лучшую мужскую роль второго плана в драматическом телесериале,
http://www.wikidata.org/entity/Q1071958,Надежда Чикаго,1994,2000,NAACP Image Award лучшему актёру драматического сериала,
http://www.wikidata.org/entity/Q1071958,Надежда Чикаго,1994,2000,NAACP Image Award за лучший драматический сериал,
http://www.wikidata.org/entity/Q1071958,Надежда Чикаго,1994,2000,NAACP Image Award лучшей актрисе в драматическом сериале,
http://www.wikidata.org/entity/Q1132439,Практика,1997,2004,NAACP Image Award лучшей актрисе второго плана в драматическом сериале,
http://www.wikidata.org/entity/Q1132439,Практика,1997,2004,Primetime Emmy Award for Outstanding Casting for a Drama Series,
http://www.wikidata.org/entity/Q1132439,Практика,1997,2004,Primetime Emmy Award for Outstanding Cinematography for a Single-Camera Series,
http://www.wikidata.org/entity/Q1132439,Практика,1997,2004,Премия Ассоциации телевизионных критиков за выдающиеся достижения в драме,
http://www.wikidata.org/entity/Q1132439,Практика,1997,2004,Премия Ассоциации телевизионных критиков за программу года,
http://www.wikidata.org/entity/Q1130799,Отчёт Кольбера,2005,2014,"Прайм-таймовая премия «Эмми» за лучший сценарий для варьете, музыкального или комедийного сериала",
http://www.wikidata.org/entity/Q1071958,Надежда Чикаго,1994,2000,премия «Спутник» за лучшую женскую роль в телевизионном сериале — драма,
http://www.wikidata.org/entity/Q1071958,Надежда Чикаго,1994,2000,премия Гильдии киноактёров США за лучшую женскую роль в драматическом сериале,
http://www.wikidata.org/entity/Q1071958,Надежда Чикаго,1994,2000,премия Гильдии киноактёров США за лучшую мужскую роль в драматическом сериале,
http://www.wikidata.org/entity/Q1071958,Надежда Чикаго,1994,2000,Премия Гильдии киноактёров США за лучший актёрский состав в драматическом сериале,
http://www.wikidata.org/entity/Q1071958,Надежда Чикаго,1994,2000,Премия «Эмми» в категории «Лучший приглашённый актёр в драматическом телесериале»,
http://www.wikidata.org/entity/Q1071958,Надежда Чикаго,1994,2000,Премия «Спутник» за лучший телевизионный сериал — драма,
http://www.wikidata.org/entity/Q1071958,Надежда Чикаго,1994,2000,Премия «Эмми» в категории «Лучшая приглашённая актриса в драматическом телесериале»,
http://www.wikidata.org/entity/Q1071958,Надежда Чикаго,1994,2000,премия «Спутник» за лучшую мужскую роль в драматическом телесериале,
http://www.wikidata.org/entity/Q1132439,Практика,1997,2004,премия «Эмми» за лучший драматический сериал,
http://www.wikidata.org/entity/Q1132439,Практика,1997,2004,премия «Эмми» за лучшую мужскую роль в драматическом телесериале,
http://www.wikidata.org/entity/Q1071958,Надежда Чикаго,1994,2000,Премия Гильдии режиссёров Америки за лучшую режиссуру — Драматический телесериал,
http://www.wikidata.org/entity/Q1071958,Надежда Чикаго,1994,2000,Премия «Эмми» за лучшую режиссуру драматического телесериала,
http://www.wikidata.org/entity/Q1130799,Отчёт Кольбера,2005,2014,Премия «Спутник» за лучший телевизионный сериал — комедия или мюзикл,
http://www.wikidata.org/entity/Q1130799,Отчёт Кольбера,2005,2014,премия «Спутник» за лучшую женскую роль в телевизионном сериале — комедия или мюзикл,
http://www.wikidata.org/entity/Q1071958,Надежда Чикаго,1994,2000,NAACP Image Award лучшему актёру второго плана в драматическом сериале,
http://www.wikidata.org/entity/Q1071958,Надежда Чикаго,1994,2000,Прайм-таймовая премия «Эмми» за лучшую оригинальную главную вступительную музыкальную тему,
http://www.wikidata.org/entity/Q1130799,Отчёт Кольбера,2005,2014,премия «Эмми» за лучшее выступление в варьете или музыкальной программе,
http://www.wikidata.org/entity/Q1112362,Тайна нераскрытых преступлений,1998,2005,Gemini Award for Best Dramatic Series,
http://www.wikidata.org/entity/Q1112362,Тайна нераскрытых преступлений,1998,2005,Gemini Award for Best Performance by an Actor in a Continuing Leading Dramatic Role,
http://www.wikidata.org/entity/Q1112362,Тайна нераскрытых преступлений,1998,2005,Gemini Award for Best Performance by an Actress in a Continuing Leading Dramatic Role,
http://www.wikidata.org/entity/Q1130799,Отчёт Кольбера,2005,2014,Премия Ассоциации телевизионных критиков за выдающиеся достижения в комедии,
http://www.wikidata.org/entity/Q1130799,Отчёт Кольбера,2005,2014,"Primetime Emmy Award for Outstanding Variety, Music or Comedy Series",
http://www.wikidata.org/entity/Q1071675,Дорога в Эйвонли,1990,1996,Gemini Award for Best Performance by an Actor in a Continuing Leading Dramatic Role,
http://www.wikidata.org/entity/Q1071675,Дорога в Эйвонли,1990,1996,Gemini Award for Best Performance by an Actress in a Continuing Leading Dramatic Role,
http://www.wikidata.org/entity/Q1130799,Отчёт Кольбера,2005,2014,TCA Award for Outstanding New Program,
http://www.wikidata.org/entity/Q1130799,Отчёт Кольбера,2005,2014,Премия Ассоциации телевизионных критиков за личные достижения в комедии,
http://www.wikidata.org/entity/Q1071958,Надежда Чикаго,1994,2000,премия «Эмми» за лучший драматический сериал,
http://www.wikidata.org/entity/Q1071958,Надежда Чикаго,1994,2000,Премия «Эмми» за лучшую женскую роль в драматическом телесериале,
http://www.wikidata.org/entity/Q1071958,Надежда Чикаго,1994,2000,премия «Эмми» за лучшую мужскую роль в драматическом телесериале,
http://www.wikidata.org/entity/Q1071675,Дорога в Эйвонли,1990,1996,Primetime Emmy Award for Outstanding Costumes for a Series,
http://www.wikidata.org/entity/Q390120,Торчвуд,2006,2011,премия «Спутник» за лучшую женскую роль в телевизионном сериале — драма,
http://www.wikidata.org/entity/Q961504,Rush,2008,2011,Logie Award for Most Outstanding Drama Series,
http://www.wikidata.org/entity/Q961504,Rush,2008,2011,Logie Award for Most Popular Australian Drama,
http://www.wikidata.org/entity/Q1041885,Валландер,2008,2016,British Academy Television Awards за лучший драматический сериал,
http://www.wikidata.org/entity/Q1041885,Валландер,2008,2016,премия BAFTA лучшему актёру,
http://www.wikidata.org/entity/Q1027152,Каллан,1967,1972,British Academy Television Awards за лучший драматический сериал,
http://www.wikidata.org/entity/Q1027152,Каллан,1967,1972,премия BAFTA лучшему актёру,
http://www.wikidata.org/entity/Q390120,Торчвуд,2006,2011,Премия «Спутник» за лучший жанровый телевизионный сериал,
http://www.wikidata.org/entity/Q564345,В поле зрения,2011,2016,Golden Screen Award,Департамент полиции города Нью-Йорка
http://www.wikidata.org/entity/Q390120,Торчвуд,2006,2011,премия «Хьюго» за лучшую постановку (малая форма),
http://www.wikidata.org/entity/Q564345,В поле зрения,2011,2016,NAACP Image Award лучшей актрисе второго плана в драматическом сериале,Департамент полиции города Нью-Йорка
http://www.wikidata.org/entity/Q564345,В поле зрения,2011,2016,BET Award лучшему актёру и актрисе,шпионаж
http://www.wikidata.org/entity/Q500769,Хулиганы и ботаны,1999,2000,Премия «Эмми» за лучший сценарий комедийного телесериала,
http://www.wikidata.org/entity/Q390120,Торчвуд,2006,2011,"TCA Award for Outstanding Achievement in Movies, Miniseries and Specials",
http://www.wikidata.org/entity/Q1004608,Пенн и Теллер: Чушь собачья!,2003,2010,Directors Guild of America Award for Outstanding Directing – Reality Programs,
http://www.wikidata.org/entity/Q564345,В поле зрения,2011,2016,BET Award лучшему актёру и актрисе,искусственный интеллект
http://www.wikidata.org/entity/Q794761,Вперёд — к успеху,2009,2013,Kids' Choice Award for Favorite TV Show,
http://www.wikidata.org/entity/Q500769,Хулиганы и ботаны,1999,2000,Primetime Emmy Award for Outstanding Casting for a Comedy Series,
http://www.wikidata.org/entity/Q500769,Хулиганы и ботаны,1999,2000,TCA Award for Outstanding New Program,
http://www.wikidata.org/entity/Q500769,Хулиганы и ботаны,1999,2000,TCA Heritage Award,
http://www.wikidata.org/entity/Q500769,Хулиганы и ботаны,1999,2000,Премия Ассоциации телевизионных критиков за выдающиеся достижения в драме,
http://www.wikidata.org/entity/Q794761,Вперёд — к успеху,2009,2013,TCA Award for Outstanding Achievement in Youth Programming,
http://www.wikidata.org/entity/Q1004608,Пенн и Теллер: Чушь собачья!,2003,2010,Primetime Emmy Award for Outstanding Main Title Design,
http://www.wikidata.org/entity/Q1004608,Пенн и Теллер: Чушь собачья!,2003,2010,Primetime Emmy Award for Outstanding Reality Program,
http://www.wikidata.org/entity/Q948828,Сказки Золотой обезьяны,1982,1983,Primetime Emmy Award for Outstanding Costumes for a Series,Вторая мировая война
http://www.wikidata.org/entity/Q1016803,Горящая зона,1996,1997,Primetime Emmy Award for Outstanding Main Title Design,
http://www.wikidata.org/entity/Q1041885,Валландер,2008,2016,премия «Эмми» за лучшую мужскую роль в мини-сериале или фильме,
http://www.wikidata.org/entity/Q1028495,Камелот,2011,2011,Прайм-таймовая премия «Эмми» за лучшую оригинальную главную вступительную музыкальную тему,
http://www.wikidata.org/entity/Q863122,The Apprentice,2004,2017,Primetime Emmy Award for Outstanding Reality-Competition Program,
http://www.wikidata.org/entity/Q952568,Балерины,2012,2013,TCA Award for Outstanding Achievement in Youth Programming,
http://www.wikidata.org/entity/Q863122,The Apprentice,2004,2017,Премия Ассоциации телевизионных критиков за программу года,
http://www.wikidata.org/entity/Q564345,В поле зрения,2011,2016,BET Award лучшему актёру и актрисе,Департамент полиции города Нью-Йорка
http://www.wikidata.org/entity/Q842118,Кори в доме,2007,2008,NAACP Image Award for Outstanding Performance in a Youth/Children's Series or Special,
http://www.wikidata.org/entity/Q390405,Никита,2010,2013,Teen Choice Award for Choice TV Actress Action,
http://www.wikidata.org/entity/Q390405,Никита,2010,2013,Teen Choice Award за лучшую мужскую роль в экшн-фильме,
http://www.wikidata.org/entity/Q564345,В поле зрения,2011,2016,NAACP Image Award лучшей актрисе в драматическом сериале,шпионаж
http://www.wikidata.org/entity/Q844059,Новенькая,2011,2018,Премия «Эмми» за лучшую режиссуру комедийного телесериала,
http://www.wikidata.org/entity/Q844059,Новенькая,2011,2018,Премия «Эмми» за лучшую мужскую роль второго плана в комедийном телесериале,
http://www.wikidata.org/entity/Q844059,Новенькая,2011,2018,премия «Эмми» за лучшую женскую роль в комедийном телесериале,
http://www.wikidata.org/entity/Q386880,Касл,2009,2016,премия «Спутник» за лучшую женскую роль в телевизионном сериале — драма,Департамент полиции города Нью-Йорка
http://www.wikidata.org/entity/Q564345,В поле зрения,2011,2016,NAACP Image Award лучшей актрисе в драматическом сериале,искусственный интеллект
http://www.wikidata.org/entity/Q930797,Эд,2000,2004,Премия Ассоциации телевизионных критиков за выдающиеся достижения в комедии,
http://www.wikidata.org/entity/Q928429,Рухнувшие небеса,2011,2015,Прайм-таймовая премия «Эмми» за лучшие специальные визуальные эффекты,вторжение пришельцев
http://www.wikidata.org/entity/Q485668,Клиника,2001,2010,Премия «Эмми» за лучшую режиссуру комедийного телесериала,
http://www.wikidata.org/entity/Q1030713,Другой мир,1964,1999,Daytime Emmy Award for Outstanding Drama Series Directing Team,
http://www.wikidata.org/entity/Q1030989,МакКлауд,1970,1977,Премия «Эмми» за лучшую мужскую роль второго плана в драматическом телесериале,Департамент полиции города Нью-Йорка
http://www.wikidata.org/entity/Q537911,Агенты «Щ.И.Т.»,2013,2020,Прайм-таймовая премия «Эмми» за лучшие специальные визуальные эффекты,
http://www.wikidata.org/entity/Q930797,Эд,2000,2004,TCA Award for Outstanding New Program,
http://www.wikidata.org/entity/Q844059,Новенькая,2011,2018,Satellite Award for Best Actress – Motion Picture Musical or Comedy,
http://www.wikidata.org/entity/Q1027097,Call Me Fitz,2010,2013,Gemini Award for Best Comedy Program or Series,
http://www.wikidata.org/entity/Q485668,Клиника,2001,2010,NAACP Image Award лучшему актёру в комедийном сериале,
http://www.wikidata.org/entity/Q1026696,Демоны Да Винчи,2013,2015,Primetime Emmy Award for Outstanding Main Title Design,Леонардо да Винчи
http://www.wikidata.org/entity/Q1026696,Демоны Да Винчи,2013,2015,Прайм-таймовая премия «Эмми» за лучшую оригинальную главную вступительную музыкальную тему,Леонардо да Винчи
http://www.wikidata.org/entity/Q1030972,Любовь и тайны Сансет Бич,1997,1999,Daytime Emmy Award for Outstanding Drama Series Directing Team,
http://www.wikidata.org/entity/Q485668,Клиника,2001,2010,Премия «Эмми» за лучший комедийный сериал,
http://www.wikidata.org/entity/Q564345,В поле зрения,2011,2016,NAACP Image Award лучшей актрисе в драматическом сериале,Департамент полиции города Нью-Йорка
http://www.wikidata.org/entity/Q1030713,Другой мир,1964,1999,Daytime Emmy Award for Outstanding Drama Series,
http://www.wikidata.org/entity/Q1030713,Другой мир,1964,1999,Daytime Emmy Award for Outstanding Lead Actor in a Drama Series,
http://www.wikidata.org/entity/Q1030713,Другой мир,1964,1999,Дневная премия «Эмми» за лучшую женскую роль в драматическом сериале,
http://www.wikidata.org/entity/Q326143,Californication,2007,2014,Премия «Золотой глобус» за лучший телевизионный сериал — комедия или мюзикл,
http://www.wikidata.org/entity/Q485668,Клиника,2001,2010,Премия «Эмми» за лучший сценарий комедийного телесериала,
http://www.wikidata.org/entity/Q485668,Клиника,2001,2010,Премия «Спутник» за лучший телевизионный сериал — комедия или мюзикл,
http://www.wikidata.org/entity/Q485668,Клиника,2001,2010,премия «Спутник» за лучшую женскую роль в телевизионном сериале — комедия или мюзикл,
http://www.wikidata.org/entity/Q1030713,Другой мир,1964,1999,Daytime Emmy Award for Outstanding Drama Series Writing Team,
http://www.wikidata.org/entity/Q1030713,Другой мир,1964,1999,Daytime Emmy Award for Outstanding Supporting Actor in a Drama Series,
http://www.wikidata.org/entity/Q1030713,Другой мир,1964,1999,Daytime Emmy Award for Outstanding Supporting Actress in a Drama Series,
http://www.wikidata.org/entity/Q1030713,Другой мир,1964,1999,Daytime Emmy Award for Outstanding Younger Actor in a Drama Series,
http://www.wikidata.org/entity/Q1030713,Другой мир,1964,1999,Дневная премия «Эмми» лучшей молодой актрисе в драматическом сериале,
http://www.wikidata.org/entity/Q1030713,Другой мир,1964,1999,Directors Guild of America Award for Outstanding Directing – Daytime Serials,
http://www.wikidata.org/entity/Q485668,Клиника,2001,2010,Премия Ассоциации телевизионных критиков за выдающиеся достижения в комедии,
http://www.wikidata.org/entity/Q1030972,Любовь и тайны Сансет Бич,1997,1999,Daytime Emmy Award for Outstanding Supporting Actress in a Drama Series,
http://www.wikidata.org/entity/Q1030972,Любовь и тайны Сансет Бич,1997,1999,Daytime Emmy Award for Outstanding Younger Actor in a Drama Series,
http://www.wikidata.org/entity/Q1030972,Любовь и тайны Сансет Бич,1997,1999,Дневная премия «Эмми» лучшей молодой актрисе в драматическом сериале,
http://www.wikidata.org/entity/Q386880,Касл,2009,2016,премия «Спутник» за лучшую мужскую роль в драматическом телесериале,Департамент полиции города Нью-Йорка
http://www.wikidata.org/entity/Q485668,Клиника,2001,2010,NAACP Image Award лучшему актёру второго плана в комедийном сериале,
http://www.wikidata.org/entity/Q485668,Клиника,2001,2010,Primetime Emmy Award for Outstanding Casting for a Comedy Series,
http://www.wikidata.org/entity/Q485668,Клиника,2001,2010,Primetime Emmy Award for Outstanding Cinematography for a Half-Hour Series,
http://www.wikidata.org/entity/Q485668,Клиника,2001,2010,Primetime Emmy Award for Outstanding Single-Camera Picture Editing for a Comedy Series,
http://www.wikidata.org/entity/Q485668,Клиника,2001,2010,Прайм-таймовая премия «Эмми» за лучшую оригинальную музыку и слова,
http://www.wikidata.org/entity/Q742103,Сумеречная зона,1959,1964,премия Хьюго за лучшую постановку,
http://www.wikidata.org/entity/Q485668,Клиника,2001,2010,Премия Ассоциации телевизионных критиков за личные достижения в комедии,
http://www.wikidata.org/entity/Q386880,Касл,2009,2016,Прайм-таймовая премия «Эмми» за лучшую музыкальную композицию для телесериала,Департамент полиции города Нью-Йорка
http://www.wikidata.org/entity/Q1031053,The Monkees,1966,1968,Премия «Эмми» за лучшую режиссуру комедийного телесериала,The Monkees
http://www.wikidata.org/entity/Q999370,Бак Роджерс в XXV веке,1979,1981,Primetime Emmy Award for Outstanding Costumes for a Series,
http://www.wikidata.org/entity/Q999370,Бак Роджерс в XXV веке,1979,1981,Прайм-таймовая премия «Эмми» за лучшую музыкальную композицию для телесериала,
http://www.wikidata.org/entity/Q1031383,Мэтлок,1986,1995,Прайм-таймовая премия «Эмми» за лучшую музыкальную композицию для телесериала,
http://www.wikidata.org/entity/Q1031383,Мэтлок,1986,1995,Прайм-таймовая премия «Эмми» за лучшую оригинальную музыку и слова,
http://www.wikidata.org/entity/Q485668,Клиника,2001,2010,Премия «Эмми» за лучшую мужскую роль в комедийном телесериале,
http://www.wikidata.org/entity/Q564345,В поле зрения,2011,2016,Golden Screen Award,шпионаж
http://www.wikidata.org/entity/Q1031053,The Monkees,1966,1968,Премия «Эмми» за лучший комедийный сериал,The Monkees
http://www.wikidata.org/entity/Q564345,В поле зрения,2011,2016,NAACP Image Award лучшей актрисе второго плана в драматическом сериале,шпионаж
http://www.wikidata.org/entity/Q426432,Крутой Уокер: Правосудие по-техасски,1993,2001,NAACP Image Award лучшему актёру второго плана в драматическом сериале,
http://www.wikidata.org/entity/Q564345,В поле зрения,2011,2016,Golden Screen Award,искусственный интеллект
http://www.wikidata.org/entity/Q862066,Фил из будущего,2004,2006,Directors Guild of America Award for Outstanding Directing – Children's Programs,
http://www.wikidata.org/entity/Q564345,В поле зрения,2011,2016,NAACP Image Award лучшей актрисе второго плана в драматическом сериале,искусственный интеллект
http://www.wikidata.org/entity/Q823158,Weissensee,2010,2018,премия Адольфа Гримме,
http://www.wikidata.org/entity/Q961504,Rush,2008,2011,AACTA Award for Best Television Drama Series,
http://www.wikidata.org/entity/Q366375,"Держись, Чарли!",2010,2014,Kids' Choice Award for Favorite TV Show,
http://www.wikidata.org/entity/Q186219,Настоящая кровь,2008,2014,NAACP Image Award за лучший драматический сериал,
http://www.wikidata.org/entity/Q21428156,The Hunt,2015,2015,British Academy Television Awards,
http://www.wikidata.org/entity/Q1041885,Валландер,2008,2016,"премия «Эмми» за лучшую режиссуру мини-сериала, фильма или драматической программы",
http://www.wikidata.org/entity/Q186219,Настоящая кровь,2008,2014,премия «Спутник» за лучшую женскую роль в телевизионном сериале — драма,
http://www.wikidata.org/entity/Q186219,Настоящая кровь,2008,2014,Премия Гильдии киноактёров США за лучший актёрский состав в драматическом сериале,
http://www.wikidata.org/entity/Q29647346,Бумажный дом,2017,2021,премия Союза актёров за лучшую эпизодическую роль в телефильме,
http://www.wikidata.org/entity/Q1144624,Семейные узы,1982,1989,премия «Эмми» за лучшую женскую роль второго плана в комедийном телесериале,
http://www.wikidata.org/entity/Q1144624,Семейные узы,1982,1989,Премия «Эмми» за лучшую мужскую роль в комедийном телесериале,
http://www.wikidata.org/entity/Q184342,Волшебники из Вэйверли Плэйс,2007,2012,Directors Guild of America Award for Outstanding Directing – Children's Programs,
http://www.wikidata.org/entity/Q54742913,The Gifted,2018,2018,Magnolia Award,
http://www.wikidata.org/entity/Q1044593,Caroline in the City,1995,1999,премия «Спутник» за лучшую женскую роль в телевизионном сериале — комедия или мюзикл,
http://www.wikidata.org/entity/Q1041885,Валландер,2008,2016,Satellite Award for Best Miniseries,
http://www.wikidata.org/entity/Q1041885,Валландер,2008,2016,Премия «Спутник» за лучший мини-сериал или телефильм,
http://www.wikidata.org/entity/Q1044593,Caroline in the City,1995,1999,Премия Гильдии киноактёров США за лучшую женскую роль в комедийном сериале,
http://www.wikidata.org/entity/Q174972,Прикосновение ангела,1994,2003,NAACP Image Award лучшей актрисе второго плана в драматическом сериале,
http://www.wikidata.org/entity/Q174972,Прикосновение ангела,1994,2003,NAACP Image Award лучшему актёру второго плана в драматическом сериале,
http://www.wikidata.org/entity/Q323722,Мотель Бейтса,2013,2017,премия Ассоциации телевизионных критиков за личные достижения в драме,
http://www.wikidata.org/entity/Q106322098,Reyes de la noche,2021,,Premio Feroz for Best Comedy Series,
http://www.wikidata.org/entity/Q323722,Мотель Бейтса,2013,2017,премия «Спутник» за лучшую женскую роль в телевизионном сериале — драма,
http://www.wikidata.org/entity/Q42911315,The Bronze Garden,2017,2023,International Emmy Award for best drama series,
http://www.wikidata.org/entity/Q106819328,Хитрости,2021,,Премия «Золотой глобус» за лучший телевизионный сериал — комедия или мюзикл,
http://www.wikidata.org/entity/Q247643,Элементарно,2012,2019,Teen Choice Award for Choice TV Actress Action,Департамент полиции города Нью-Йорка
http://www.wikidata.org/entity/Q247643,Элементарно,2012,2019,Teen Choice Award за лучшую мужскую роль в экшн-фильме,Департамент полиции города Нью-Йорка
http://www.wikidata.org/entity/Q186219,Настоящая кровь,2008,2014,премия «Эмми» за лучший драматический сериал,
http://www.wikidata.org/entity/Q323722,Мотель Бейтса,2013,2017,премия «Спутник» за лучшую мужскую роль в драматическом телесериале,
http://www.wikidata.org/entity/Q180228,Тайны Смолвиля,2001,2011,Teen Choice Award for Choice TV Actress Action,супергероика
http://www.wikidata.org/entity/Q180228,Тайны Смолвиля,2001,2011,Teen Choice Award for Choice TV Actress Fantasy/Sci-Fi,супергероика
http://www.wikidata.org/entity/Q180228,Тайны Смолвиля,2001,2011,Teen Choice Award for Choice TV Actress Action,телеэкранизация
http://www.wikidata.org/entity/Q180228,Тайны Смолвиля,2001,2011,Teen Choice Award for Choice TV Actress Fantasy/Sci-Fi,телеэкранизация
http://www.wikidata.org/entity/Q180228,Тайны Смолвиля,2001,2011,Teen Choice Award за лучшую мужскую роль в фильме-драме,супергероика
http://www.wikidata.org/entity/Q180228,Тайны Смолвиля,2001,2011,Teen Choice Award за лучшую мужскую роль в экшн-фильме,супергероика
http://www.wikidata.org/entity/Q180228,Тайны Смолвиля,2001,2011,Teen Choice Award за лучшую мужскую роль в фильме-драме,телеэкранизация
http://www.wikidata.org/entity/Q180228,Тайны Смолвиля,2001,2011,Teen Choice Award за лучшую мужскую роль в экшн-фильме,телеэкранизация
http://www.wikidata.org/entity/Q106088139,Убийства в Марнове,2021,,Deutscher Fernsehpreis,
http://www.wikidata.org/entity/Q21074701,Последние пантеры,2015,2015,British Academy Television Awards за лучший драматический сериал,
http://www.wikidata.org/entity/Q180228,Тайны Смолвиля,2001,2011,премия «Хьюго» за лучшую постановку (малая форма),супергероика
http://www.wikidata.org/entity/Q180228,Тайны Смолвиля,2001,2011,премия «Хьюго» за лучшую постановку (малая форма),телеэкранизация
http://www.wikidata.org/entity/Q323722,Мотель Бейтса,2013,2017,Премия «Эмми» за лучшую женскую роль в драматическом телесериале,
http://www.wikidata.org/entity/Q1044635,Моя жена меня приворожила,1964,1972,Премия «Эмми» за лучшую режиссуру комедийного телесериала,
http://www.wikidata.org/entity/Q52371260,Leap Year,2011,2012,Streamy Awards,
